  2.353053,   0.799170
  2.356194,   0.801388
  2.359336,   0.803612
  2.362478,   0.805844
  2.365619,   0.808080
  2.368761,   0.810321
  2.371902,   0.812567
  2.375044,   0.814816
  2.378186,   0.817067
  2.381327,   0.819320
  2.384469,   0.821574
  2.387610,   0.823828
  2.390752,   0.826081
  2.393894,   0.828334
  2.397035,   0.830584
  2.400177,   0.832831
  2.403318,   0.835074
  2.406460,   0.837313
  2.409602,   0.839547
  2.412743,   0.841774
  2.415885,   0.843995
  2.419026,   0.846207
  2.422168,   0.848411
  2.425310,   0.850606
  2.428451,   0.852790
  2.431593,   0.854963
  2.434734,   0.857125
  2.437876,   0.859273
  2.441017,   0.861408
  2.444159,   0.863529
  2.447301,   0.865634
  2.450442,   0.867723
  2.453584,   0.869795
  2.456725,   0.871849
  2.459867,   0.873885
  2.463009,   0.875901
  2.466150,   0.877896
  2.469292,   0.879870
  2.472433,   0.881823
  2.475575,   0.883752
  2.478717,   0.885658
  2.481858,   0.887538
  2.485000,   0.889394
  2.488141,   0.891223
  2.491283,   0.893025
  2.494425,   0.894798
  2.497566,   0.896543
  2.500708,   0.898258
  2.503849,   0.899943
  2.506991,   0.901596
  2.510133,   0.903216
  2.513274,   0.904804
  2.516416,   0.906358
  2.519557,   0.907877
  2.522699,   0.909360
  2.525840,   0.910807
  2.528982,   0.912216
  2.532124,   0.913588
  2.535265,   0.914920
  2.538407,   0.916213
  2.541548,   0.917465
  2.544690,   0.918676
  2.547832,   0.919845
  2.550973,   0.920970
  2.554115,   0.922052
  2.557256,   0.923090
  2.560398,   0.924082
  2.563540,   0.925028
  2.566681,   0.925927
  2.569823,   0.926778
  2.572964,   0.927581
  2.576106,   0.928335
  2.579248,   0.929039
  2.582389,   0.929692
  2.585531,   0.930294
  2.588672,   0.930844
  2.591814,   0.931341
  2.594956,   0.931784
  2.598097,   0.932174
  2.601239,   0.932508
  2.604380,   0.932786
  2.607522,   0.933008
  2.610663,   0.933174
  2.613805,   0.933281
  2.616947,   0.933330
  2.620088,   0.933320
  2.623230,   0.933251
  2.626371,   0.933121
  2.629513,   0.932930
  2.632655,   0.932678
  2.635796,   0.932363
  2.638938,   0.931986
  2.642079,   0.931546
  2.645221,   0.931042
  2.648363,   0.930473
  2.651504,   0.929839
  2.654646,   0.929140
  2.657787,   0.928374
  2.660929,   0.927542
  2.664071,   0.926643
  2.667212,   0.925676
  2.670354,   0.924641
  2.673495,   0.923538
  2.676637,   0.922365
  2.679779,   0.921123
  2.682920,   0.919811
  2.686062,   0.918428
  2.689203,   0.916974
  2.692345,   0.915450
  2.695486,   0.913853
  2.698628,   0.912185
  2.701770,   0.910444
  2.704911,   0.908630
  2.708053,   0.906743
  2.711194,   0.904783
  2.714336,   0.902748
  2.717478,   0.900640
  2.720619,   0.898457
  2.723761,   0.896200
